     0.955804      1.00006     0.999061     0.997492      1.00300     0.999866
     0.999317      1.00596      1.00137     0.998103      1.00088      1.00348
      1.00349      1.00132     0.997995     0.999823      1.00495     0.999933
      1.00214     0.998024     0.991000     0.995868     0.998337     0.999208
     0.997855     0.992113     0.991966     0.988086     0.997504     0.998081
     0.991956     0.980082     0.975416     0.976255     0.977794     0.919145
     0.896275     0.972583     0.980596     0.983356     0.989677     0.998539
     0.977001     0.986188     0.991883     0.927059     0.963408     0.931988
     0.941336     0.967378     0.967652     0.978467     0.987750     0.998867
      1.00331      1.00133      1.00411      1.00319      1.00280      1.00265
      1.00094     0.999010     0.998733     0.994973     0.990954     0.991671
     0.968241     0.955547     0.975253     0.979602     0.983963     0.907371
     0.634042     0.718706     0.916008     0.676349     0.370433     0.699814
     0.726866     0.686564     0.701763     0.832430     0.897731     0.949218
     0.977574     0.985955     0.978272     0.977222     0.991928      1.00146
      1.00264      1.00284      1.00289      1.00597      1.00485      1.00432
      1.00331      1.00512      1.00083     0.994896     0.994748     0.994198
     0.994886     0.993462     0.996304     0.997585     0.995685      1.00014
      1.00279     0.999508     0.997444     0.985674     0.990134     0.984542
     0.988690     0.984399     0.981197     0.964968     0.951064     0.936957
     0.934380     0.937699     0.940584     0.953680     0.855687     0.406719
     0.125354     0.213733      1.02431     0.997835     0.958337     0.950013
     0.930567     0.910832     0.568367    0.0285529    0.0397995     0.205742
     0.164486    0.0485281    0.0782712     0.205016     0.407991     0.579830
     0.744110     0.859683     0.913946     0.892477     0.906357     0.877581
     0.899909     0.946908     0.924926     0.912963     0.942390     0.941488
     0.943058     0.934435     0.948354     0.949338     0.948154     0.973177
     0.971640     0.970048     0.971110     0.974095     0.975888     0.988518
     0.985323     0.993431     0.998755     0.998739      1.00288     0.998421
      1.00522     0.988311      1.00014      1.00352     0.996346     0.994134
      1.00554      1.01289      1.00731      1.03388      1.03679      1.03060
      1.02230      1.01223      1.00051     0.983891     0.984881     0.987685
     0.994200      1.01287      1.02327      1.01393     0.997087     0.993267
     0.987072     0.994870     0.983489     0.981856     0.985196     0.950968
     0.905567     0.808314     0.630337     0.407780     0.157755     0.122710
     0.131058     0.131058     0.131058     0.131058     0.131058     0.131058
     0.131058     0.131058     0.131058    0.0736805    0.0856856     0.191719
     0.404094     0.671317     0.817235     0.897525     0.899047     0.886518
     0.866970     0.858687     0.848349     0.868880     0.908843     0.870273
     0.816521     0.830097     0.826405     0.842052     0.823927     0.790729
     0.708541     0.767156     0.753122     0.781828     0.850816     0.883838
     0.926288     0.942757     0.959300     0.967333     0.971970     0.966035
     0.972327     0.978152     0.973242     0.968872
